id_station;name_station;nama_propinsi;nama_kota;kecamatan;kelurahan;latt_station;long_station;elv_station;status_operasional;hp_petugas;tgl_pasang;addr_instansi;data_transport;instansi;nama_vendor
STA9005;ARG Rekayasa Staklim Jawa Tengah;Jawa Tengah;Kota Semarang;Semarang Barat;Kalibanteng Kulon;-6.985;110.38;;operasional;8995839858;2/16/2011;Jl.Siliwangi No.291, Kalibanteng Kulon, Semarang;HTTP GET;Staklim Semarang;BMKG-Rekayasa
STG1005;ARG Kali Talang;Jawa Tengah;Kab. Klaten;Bayat;Talang;-7.7538498;110.6758315;113;operasional;81328646066;10/12/2022;Jl. Sulawesi Kota Klaten;;PUPR;BMKG-Campbell
STG1033;ARG Wiradesa;Jawa Tengah;Kab. Pemalang;Wiradesa;Pengkol;-6.93135;109.60736;6;operasional;85643449563;7/9/2024;Jl. Singosari No.1 Kajen Pekalongan;;UPT PU Pengairan Delegtukang;BMKG-Campbell
STG1034;ARG Randudongkal;Jawa Tengah;Kab. Pemalang;Randudongkal;Randudongkal;-7.09884;109.31783;234;operasional;82322379547;7/9/2024;JL. Raya Randudongkal – Moga Km1;;BPP Randudongkal;BMKG-Campbell
STG1035;ARG Jeruklegi;Jawa Tengah;Kab. Cilacap;Jeruklegi;Jambusari;-7.55876;109.0324;48;operasional;81327423060;7/9/2024;Jambusari, kec. Jeruklegi Cilaca;;BPP JerukLegi ;BMKG-Campbell
STG1036;ARG Wanareja;Jawa Tengah;Kab. Cilacap;Wanareja;Wanareja;-7.33522;108.6807;139;operasional;87735151993;7/10/2024;Jl. Gatot Subroto No.9;;BPP Wanareja;BMKG-Campbell
STG1037;ARG Bendung Kaliduren;Jawa Tengah;Kab. Purworejo;Bener;Kedungloteng;-7.62842;110.06524;150;operasional;8562670757;7/10/2024;Jalan Yogyakarta Km. 05 Desa Popongan Kecamatan Banyuurip Kabupaten Purworejo Telp. (0275) 321676 Faks. (0275) 323676;;Dinas PUPR Purworejo;BMKG-Campbell
STG1038;ARG Bruno;Jawa Tengah;Kab. Purworejo;Bruno;Pangempon;-7.57639;109.92389;200;operasional;8562670757;7/10/2024;Jl. Raya Kutoarjo-Wonosobo KM. 23, Purworejo, Jawa Tengah 54261;;Kantor Kecamatan Bruno ;BMKG-Campbell
STG1039;ARG Selo;Jawa Tengah;Kab. Boyolali;Selo;Samiran;-7.499127;110.46951;1534;operasional;85329906695;7/10/2024;Jl. Blabak-Boyolali;;BPP Selo;BMKG-Campbell
STG1040;ARG Wadunggetas;Jawa Tengah;Kab. Klaten;Wonosari;Wadunggetas;-7.60064;110.70279;137;operasional;81393078970;7/10/2024;Jl. Kartasura-Delanggu, Wadung getas, Wonosari Klaten;;Dinas PUPR Klaten;BMKG-Campbell
STG1041;ARG Sarang;Jawa Tengah;Kab. Rembang;Sarang;Kalipang;-6.723586;111.654236;3;operasional;85326599986;7/10/2024;Jl. Raya Tuban;;BPP Sarang;BMKG-Campbell
STG1042;ARG Keling;Jawa Tengah;Kab. Jepara;Keling;Jlegong;-6.481993;110.885811;138.9;operasional;85215291743;7/10/2024;Jl. Raya Kelet-Bangsari;;BPP Keling;BMKG-Casella
STG1043;ARG Wirosari;Jawa Tengah;Kab. Grobogan;Wirosari;Wirosari;-7.0827;111.11548;43;operasional;85642459221;7/10/2024; Jl. Gajah Mada, Ngringgit, Dapurno, Kec. Wirosari, Kabupaten Grobogan;;BPP Wirosari;BMKG-Campbell
14032806;ARG Pronojiwo;Jawa Timur;Kab. Lumajang;Prono Jiwo;Supit Turang;-8.172;113.0043;755;operasional;85731282334;9/30/2014;Lurah koboan;FTP;Dinas Pekerjaan umum dan tata ruang;
14032807;ARG Lamongan;Jawa Timur;Kab. Lamongan;Lamongan;Jetis;-7.12065;112.41747;21;operasional;81286877783;9/30/2014;jl.Ki Sarmidi Mangun Sarbo no.7;FTP;Dinas PU Pengairan;BMKG-LSI
14032808;ARG Trenggalek;Jawa Timur;Kab. Trenggalek;Trenggalek;Surodakan;-8.040158;111.7077;110;operasional;81359029107;9/30/2014;jl.Supriadi no.2A Trenggalek;FTP;Kantor Pengamatan Pengairan Trenggalek;BMKG-LSI
150031;ARG Cerme;Jawa Timur;Kab. Bondowoso;Cerme;Cerme;-7.776864;114.0522;103;operasional;81336608020;10/30/2015;jl.Raya bercak;FTP;Dinas PUPR Kab. Bondowoso;BMKG-LSI
150032;ARG Widang;Jawa Timur;Kab. Tuban;Widang;Widang;-7.0979417;112.1751361;40;operasional;8993659447;10/30/2015;Jl.Pondok pesantren langitan;FTP;UPTD Widang;BMKG-LSI
150033;ARG Jatibanteng;Jawa Timur;Kab. Situbondo;Jatibanteng;Krajan;-7.775617;113.6844;90;operasional;82331050548;10/30/2015;;FTP;Dinas Pekerjaan Umum dan Penataan Ruang;BMKG-LSI
150034;ARG Triwong Kidul;Jawa Timur;Kota Probolinggo;Kademangan;Triwong Kidul;-7.7761;113.1879;27;operasional;85258880170;10/30/2015;Jl.Hayamwuruk;FTP;Dinas PU Bidang Pengairan;BMKG-LSI
150035;ARG Lidjen Jambu;Jawa Timur;Kab. Banyuwangi;Licin;Taman Sari;-8.165272;114.2507;610;operasional;85746574757;10/30/2015;Jl. Raya Ijen;FTP;Perkebunan Lidjien;BMKG-LSI
150036;ARG Bajul Mati;Jawa Timur;Kab. Banyuwangi;Wongso Rejo;Bajul Mati;-7.926658;114.3862;48;operasional;82330253501;10/30/2015;Jl. Raya Situbondo No. 1;FTP;PU Pengairan Wongso Rejo;BMKG-LSI
150037;ARG Gondang;Jawa Timur;Kab. Tulungagung;Gondang;Ngerendeng;-8.069261;111.848602;85;operasional;81515123963;10/30/2015;Jl. Raya Gondang no.22;FTP;UPTD Pengairan Gondang;BMKG-LSI
150038;ARG Sitiarjo;Jawa Timur;Kab. Malang;Sumbermanjing Wetan;Sitiarjo;-8.37876;112.6787;32;operasional;82334041494;10/30/2015;Jl. Raya Sitiarjo No. 13;FTP;Dinas Pengairan Kab. Malang;BMKG-LSI
150039;ARG Kencong;Jawa Timur;Kab. Jember;Kencong;Kencong;-8.272825;113.3687;26;operasional;82313364799;10/30/2015;Jl. Wijaya Kusuma No.2;HTTP GET;UPT Pengairan Kencong;BMKG-LSI
150040;ARG Wirolegi;Jawa Timur;Kab. Jember;Sumbersari;Wirolegi;-8.19419;113.7388;140;operasional;85102708169;10/30/2015;Jl. Brawijaya No. 31;FTP;PU Pengairan Kab. Jember;BMKG-LSI
150041;ARG Mojowarno;Jawa Timur;Kab. Jombang;Mojowarno;Mojowangi;-7.63019;112.3037;82;operasional;85790568429;10/30/2015;Jl. Merdeka;FTP;UPTD Pengairan Mojowarno;BMKG-LSI
150042;ARG Caruban;Jawa Timur;Kab. Madiun;Caruban;Mejayan;-7.547464;111.653298;72;operasional;81336487207;10/30/2015;Jl. P. Sudirman no. 65 ;FTP;Dis. PU Binamarga dan Cipta Karya;BMKG-LSI
150043;ARG Siman;Jawa Timur;Kab. Kediri;Kepung;Siman;-7.825152;112.305607;331;operasional;85737172277;10/30/2015;Jl. Siman Selis;FTP;Dinas Pengairan Siman;BMKG-LSI
150044;ARG Tinap;Jawa Timur;Kab. Magetan;Maospati;Sugiwaras;-7.604084;111.4136;139;operasional;85798582256;10/30/2015;Jl. Raya Maospati - Magetan;FTP;Dis. PU, UPTD PPTM Jejeruk;BMKG-LSI
150045;ARG Tutur;Jawa Timur;Kab. Pasuruan;Tutur;Wonosari;-7.885347;112.8127;1041;operasional;81252484654;10/30/2015;Jl.Panglima Sudirman no.5;FTP;UPT Pengembangan Benih Hortikultura;BMKG-LSI
150046;ARG Kademangan;Jawa Timur;Kab. Blitar;Kademangan;Rejowinangun;-8.147645;112.1486;151;operasional;85659690031;10/30/2015;Jl. Banteng Blorok;FTP;UPTD Pengairan Sutojayan;BMKG-LSI
150047;ARG Sudimoro;Jawa Timur;Kab. Pacitan;Sudimoro;Sukorejo;-8.2486;111.3806;28;operasional;82229552668;10/30/2015;Jl.Raya Sudimoro no.4;FTP;Kantor Desa Sukorejo;BMKG-LSI
150311;ARG Grajagan;Jawa Timur;Kab. Banyuwangi;Purwoharjo;Grajagan;-8.5522222;114.2502778;37;operasional;85232281545;4/12/2017;;FTP;Dinas Pekerjaan Umum dan Tata Ruang;MMI-LSI
150312;ARG Pinang Pahit;Jawa Timur;Kab. Bondowoso;Sukosari;Pegalongan;-7.9520944;113.9378417;476;operasional;82338307455;4/12/2017;;FTP;Dinas PU & Penataan Ruang Kab. Bondowoso;MMI-LSI
150313;ARG Tumpak Mergo;Jawa Timur;Kab. Tulungagung;Panggang Gunung;Ngepoh;-8.21025;111.85783;188;operasional;81233354302;4/12/2017;Jl. Raya Ngepoh;FTP;PT. Lestari Agro Kencana;MMI-LSI
150314;ARG Karangsuko;Jawa Timur;Kab. Malang;Pagelaran;Karang Suko;-8.154901;112.591065;352;operasional;81331137160;10/10/2017;;FTP;Kebun Benih Karangsuko;MMI-LSI
150315;ARG Pasrujambe;Jawa Timur;Kab. Lumajang;Pasrujambe;Pasrujambe;-8.1214222;113.0590972;512;operasional;82335157159;4/12/2017;Jl. Jendral Sutoyo No. 4 Lumajang 67315;FTP;Dinas Pekerjaan umum dan tata ruang;MMI-LSI
150316;ARG Tajinan;Jawa Timur;Kab. Malang;Tajinan;Gunung Sari;-8.04841;112.69517;502;operasional;81354564544;4/12/2017;Jl. Kawi No. 1 Kepanjen Malang 65153;FTP;Dinas Pekerjaan Umum dan Sumberdaya Air;MMI-LSI
STA0060;ARG Ngawi;Jawa Timur;Kab. Ngawi;Karang Jati;Legundi;-7.46127;111.6134;87;operasional;81358626434;9/13/2016;-;FTP;Dinas Pekerjaan Umum dan Tata Ruang;BMKG-MSP
STA0061;ARG Magetan;Jawa Timur;Kab. Magetan;Magetan;Candirejo;-7.66228;111.3155;407;operasional;81334854071;12/17/2013;-;HTTP GET;Dinas Pekerjaan Umum dan Pengairan;BMKG-MSP
STA0062;ARG Srengat;Jawa Timur;Kab. Blitar;Srengat;Srengat;-8.06097;112.0605;140;operasional;85655588208;12/17/2013;-;HTTP GET;Bina Marga dan Pengairan;BMKG-MSP
STA0063;ARG Ngajum;Jawa Timur;Kab. Malang;Ngajum;Ngajum;-8.09707;112.5427;387;operasional;82245093044;12/17/2013;-;FTP;UPTD Pengairan Ngajum;BMKG-MSP
STA0064;ARG Panti;Jawa Timur;Kab. Jember;Panti;Serut;-8.14961;113.6371;165;operasional;85100000400;12/17/2013;;FTP;Kantor Desa Serut;BMKG-LSI
STA0065;ARG Kalibaru;Jawa Timur;Kab. Banyuwangi;Kalibaru;kalibaru kulon;-8.28884;113.9708;428;operasional;82141867888;12/17/2013;;FTP;Dinas Pekerjaan Umum dan Tata Ruang;
STA0069;ARG Mojokerto;Jawa Timur;Kota Mojokerto;Jatirejo;Dinoyo;-7.59164;112.428;116;operasional;81235421458;12/17/2013;JL Diponegoro No.46;HTTP GET;DPUPR Sumengko;BMKG-MSP
STA0070;ARG Sampang;Jawa Timur;Kab. Sampang;Ketapang;Ketapang Barat;-6.8957;113.2779;8;operasional;85231305322;12/17/2013;JL Raya Banyuates;FTP;Dinas PU Pengairan;BMKG-MSP
STA0071;ARG Bojonegoro;Jawa Timur;Kab. Bojonegoro;Kalitidu;Sukorejo;-7.12846;111.75586;25;operasional;81216826374;12/17/2013;JL Basuki Rahmad No.4A;HTTP GET;Dinas Pengairan;BMKG-MSP
STA0072;ARG Tuban;Jawa Timur;Kab. Tuban;Grabagan;Grabagan;-7.01029;111.9872;338;operasional;81233808645;12/17/2013;JL Raya Grabagan;FTP;Kantor Kec. Grobogan;BMKG-MSP
STA0074;ARG Kediri;Jawa Timur;Kab. Kediri;Kandangan;Kencong;-7.7764;112.2326;209;operasional;85930253611;12/17/2013;-;FTP;EX Kantor Pengamat Perairan;BMKG-MSP
STA0116;ARG Kangean;Jawa Timur;Kab. Sumenep;Arjasa;Kalikatak;-6.85895;115.2862;55;operasional;87750060700;12/17/2013;JL Sriwijaya No 341.;FTP;Kantor Kec. Arjasa;BMKG-LSI
STA0162;ARG Sumber;Jawa Timur;Kab. Probolinggo;Sumber ;Sumber ;-7.921339;113.1204;900;operasional;82288600913;12/17/2013;-;FTP;Dinas Pengairan Probolionggo;BMKG-LSI
STA0163;ARG Pasirian;Jawa Timur;Kab. Lumajang;Pasirian;Pasirian;-8.206553;113.1143;154;operasional;85607161323;12/17/2013;-;FTP;Dinas PU dan Tata Ruang Kabupaten Lumajang;BMKG-LSI
STA0183;ARG Bangunsari;Jawa Timur;Kab. Ponorogo;Ponorogo;;-7.87103;111.47438;100;operasional;8.95393E+11;12/31/2008;;FTP;Dinas PU Ponorogo;
STA0184;ARG Kepatihan;Jawa Timur;Kab. Tulungagung;Tulungagung;;-8.05843;111.90753;90;operasional;82143121085;12/31/2008;;FTP;Dinas PU Pengairan Dan ESDM Kota Tulungagung;
STA0185;ARG Kartoharjo;Jawa Timur;Kab. Madiun;Kartoharjo;Kartoharjo;-7.62416;111.52047;75;operasional;85232726248;12/31/2008;;FTP;Dinas Pegerjaan Umum Pengairan Kota Madiun;
STA0187;ARG Nganjuk;Jawa Timur;Kab. Nganjuk;Nganjuk;Begadung;-7.5869889;111.9046556;85;operasional;85235253957;12/31/2008;;FTP;UPTD PENGELOLAAN SUMBERDAYA AIR WIDAS;
STA0188;ARG Pajarakan Kulon;Jawa Timur;Kab. Probolinggo;Pajarakan;Pajarakan kulon;-7.78061;113.38047;27;operasional;82389428165;12/31/2008;Pajarakan;FTP;Pejarakan;
STA0189;ARG P3GI;Jawa Timur;Kab. Pasuruan;Panggung Rejo;Pekuncen;-7.646854;112.909495;15;operasional;81231216925;12/31/2008;Pasuruan;FTP;Pusat Penelitian Perkebunan Gula;
STA0191;ARG Pakong;Jawa Timur;Kab. Pamekasan;Pakong;pakong;-7.031278;113.547444;267;operasional;85235200071;12/31/2008;;FTP;Dinas PU dan Penataan Ruang (PUPR) Pamekasan;
STA0192;ARG Dasuk;Jawa Timur;Kab. Sumenep;dasuk;dasuk;-6.897139;113.807139;69;operasional;81931062969;2/1/2012;;FTP;Kantor Kecamatan Dasuk;
STA0193;ARG Tambak Ombo Manyar;Jawa Timur;Kab. Gresik;Manyar;Sembayat;-7.07746;112.573331;15;operasional;82233000439;2/1/2012;;FTP;Dinas PU dan Tata Ruang Kabupaten Gresik;
STA0194;ARG Sruni Gedangan;Jawa Timur;Kab. Sidoarjo;Gedangan;Kebonanom;-7.3974167;112.71075;10;operasional;82241339564;2/1/2012;;FTP;UPTD P.U PENGAIRAN SUMPUT SIDOARJO;
STA0196;ARG Lanud Pacitan;Jawa Timur;Kab. Pacitan;Pacitan;;-8.2109;111.08599;30;operasional;87758218427;12/31/2008;;FTP;Bandar Udara TNI AU PACITAN;
STA0198;ARG Jokarto;Jawa Timur;Kab. Lumajang;Tempeh;jokarto;-8.166393;113.147928;150;operasional;82245456813;12/31/2008;;FTP;Dinas PUPR Kabupaten Lumajang;
STA0246;ARG Rekayasa Sine;Jawa Timur;Kab. Ngawi;Sine;Wonosari;-7.562111;111.159611;866;operasional;85608726309;12/3/2020;;HTTP GET;Kantor Desa Wonosari Kec. Sine ;
STA0247;ARG Ngariboyo;Jawa Timur;Kab. Magetan;Ngariboyo;;-7.663633;111.341472;318;operasional;81333811133;12/3/2020;;HTTP GET;Dinas TPHPKP Kabupaten Magetan;
STA0248;ARG Rekayasa Panti;Jawa Timur;Kab. Jember;Panti;;-8.1218404;113.5938829;345;operasional;81249691881;12/3/2020;;HTTP GET;Dinas PU dan Sumber Daya Air Kab. Jember;
STA0249;ARG Rekayasa Sukowono;Jawa Timur;Kab. Jember;Sukowono;;-8.05123;113.83477;365;operasional;82143243123;12/3/2020;;HTTP GET;Pengamat SDA sukowono;
STA0265;ARG Dampit;Jawa Timur;Kab. Malang;Dampit;Dampit;-8.212041;112.751849;377;operasional;89688898469;6/14/2021;Jl. Ngurawan No. 577, Dampit, Malang;;BPP Dampit;
STA3219;ARG SMPK Sebayi Gemarang;Jawa Timur;Kab. Madiun;Gemarang;Sebayi;-7.60027;111.7428;370;operasional;85233586999;12/17/2013;;HTTP GET;BPP Kecamatan Gemarang;BMKG-LSI
STG1044;ARG BPP Ngantang;Jawa Timur;Kab. Malang;Ngantang;Kaumrejo;-7.8439;112.3706806;665.6;operasional;85234908688;7/10/2024;Jl. Raya Kaumrejo No. 7 Ngantang;;BPP Ngantang;BMKG-Campbell
STG1045;ARG BPP Pulung;Jawa Timur;Kab. Ponorogo;Pulung;Pulung;-7.87514;111.61713;471.3;operasional;85204618284;7/10/2024;Bedagan, Pulung, Kec. Pulung, Kabupaten Ponorogo;;BPP Pulung;BMKG-Campbell
STG1046;ARG BPP Binangun;Jawa Timur;Kab. Blitar;Binangun;Binangun;-8.24041944;112.3344694;345.9;operasional;85736418626;7/10/2024;Jl. Utung Sorapati;;BPP kec. Binangun;BMKG-Campbell
STG1047;ARG BPP Ambulu;Jawa Timur;Kab. Jember;Wuluhan;Dukuh Dempok;-8.31622;113.55058;15;operasional;81336528806;7/10/2024;Gawok, Dukuh Dempok, Wuluhan, Kabupaten Jember;;BPP Ambulu;BMKG-Campbell
STG1048;ARG BPP Banyuputih;Jawa Timur;Kab. Situbondo;BPP Banyuputih;Jl. Raya Asembagus 1, Krajan;-7.75878;114.2624;35;operasional;82257430303;7/10/2024;Jl. Raya Asembagus 1, Krajan;;BPP Banyuputih;BMKG-Campbell
STG1049;ARG Purwosari;Jawa Timur;Kota Pasuruan;Purwosari;Tejowangi;-7.78185309;112.740955;277;operasional;85784979099;7/10/2024;Jl. Raya Purwosari No. 1 ;;UPTD Purwosari;BMKG-Campbell
STG1050;ARG BPP Dongko;Jawa Timur;Kab. Trenggalek;Dongko;Dongko;-8.18281;111.58678;657.3;operasional;82232470554;7/10/2024;Jl. Raya Dongko – Kampak, Karang Tengah;;BPP Dongko;BMKG-Campbell
STG1051;ARG BPP Donorojo;Jawa Timur;Kab. Pacitan;Donorojo;Donorojo;-8.10456;110.99051;232.1;operasional;81336071444;7/10/2024;Kebon, Donorojo;;BPP Donorojo;BMKG-Campbell
STG1052;ARG BPP Tegalombo;Jawa Timur;Kab. Pacitan;Tegalombo;Gemaharjo;-8.04076;111.3561;612.6;operasional;81234534660;7/10/2024;Jl. Nasional III, Clumpring, Gemaharjo;;BPP Tegalombo;BMKG-Campbell
STG1053;ARG BPP Ngluyu;Jawa Timur;Kab. Nganjuk;Ngluyu;Ngluyu;-7.4443;111.96327;170;operasional;82338816260;7/10/2024;Jl. Gondang-Ngluyu;;BPP Ngluyu;BMKG-Campbell
STG1054;ARG BPP Kenduruan;Jawa Timur;Kab. Tuban;Kenduruan;Tawaran;-6.91377;111.61088;120;operasional;0;7/17/2024;Gato, Tawaran, Kenduruan, Kabupaten Tuban;;BPP Kenduruan;BMKG-Campbell
STG1055;ARG BPP Solokuro;Jawa Timur;Kab. Lamongan;Solokuro;Bluri;-6.92003;112.41893;89;operasional;81368384293;5/16/2024;Bluri, Solokuro, Lamongan;;BPP Bluri;BMKG-Campbell
STG1056;ARG BPP Sepulu;Jawa Timur;Kab. Bangkalan;Sepulu;Sepulu;-6.892074;112.959929;6;operasional;85234890338;5/8/2024;Jl. Samudra;;BPP Sepulu;BMKG-Campbell
STG1057;ARG BPP Galis;Jawa Timur;Kab. Bangkalan;Galis;Paterongan;-7.10976;112.95651;137;operasional;82338118374;5/6/2024;Jl. Nasional 21, Kec. Galis;;BPP Galis;BMKG-Campbell
STG1058;ARG Samiran;Jawa Timur;Kab. Pamekasan;Proppo;Samiran;-7.148828;113.441988;24;operasional;82338121311;5/7/2024;Embung Samiran, Keppun;;Bendungan Samiran;BMKG-Campbell
STG1059;ARG  BPP Karangpenang;Jawa Timur;Kab. Sampang;Karangpenang;Tlambah;-7.03321;113.362763;118;operasional;81703769986;5/7/2024;Jl. Raya Tlambah, Angsana Timur;;BPP Karangpenang;BMKG-Campbell
STG1060;ARG Stamet Sangkapura;Jawa Timur;Kab. Gresik;Sangkapura;Sawahmulya;-5.850985;112.657705;3;operasional;81334390076;5/14/2024;Jl. Umar Mas'ud;;Stasiun Meteorologi Sangkapura Gresik;BMKG-Campbell
STG1061;ARG BPP Balongpanggang;Jawa Timur;Kab. Gresik;Balongpanggang;Dapet;-7.305175;112.4276778;54.1;operasional;85706081844;4/22/2024;Lengkong, Tanah Landean, Kec. Balongpanggang, Kabupaten Gresik, Jawa Timur 61173;;BP3K Balongpanggang;BMKG-Campbell
STG1070;ARG BPP Socah;Jawa Timur;Kab. Bangkalan;Socah;Socah;-7.09086536;112.7071802;14;operasional;85231190939;8/29/2024;Jl. Raya Socah Dalam, Dusun Tedunan Desa Keleyan Kecamatan Socah Kabupaten Bangkalan;;Dinas Pertanian dan Ketahanan Pangan, Kebun Benih Hortikultura Socah Bangkalan;BMKG-Campbell
STG1071;ARG Wonokromo;Jawa Timur;Kota Surabaya;Wonokromo;Ngagel;-7.299872;112.739407;5;operasional;85233661110;8/29/2024;Jl. Ngagel No.70, Ngagel, Kec. Wonokromo, Surabaya, Jawa Timur;;UPT PSDA WS Buntung Peketingan;BMKG-Campbell
STG1072;ARG Sidoarjo;Jawa Timur;Kab. Sidoarjo;Buduran;Siwalanpanji;-7.447473;112.718417;1;operasional;81233979191;7/27/2024;Jl. Raya Siwalanpanji No.36, Bedrek, Siwalanpanji, Kec. Buduran, Kabupaten Sidoarjo, Jawa Timur;;"""Dinas Lingkungan Hidup dan Kebersihan Kab. Sidoarjo""";BMKG-Campbell
STG1073;ARG BPP Wonosalam;Jawa Timur;Kab. Jombang;Wonosalam;Wonosalam;-7.7038384;112.3653303;438;operasional;82229998177;8/9/2024;Notorejo, Wonosalam, Kec. Wonosalam, Kabupaten Jombang, Jawa Timur ;;Kantor  BPP Wonosala;BMKG-Campbell
STG1074;ARG BPP Prambon;Jawa Timur;Kab. Sidoarjo;Prambon;Tegaron;-7.7288853;112.0239585;59;operasional;85380558555;9/4/2024; Jl. Raya Prambon - Kediri, Prambon, Tegaron, Kec. Prambon, Kabupaten Nganjuk, Jawa Timur;;Kantor  BPP Prambon;BMKG-Campbell
150094;ARG Nanga Tayap;Kalimantan Barat;Kab. Ketapang;Nanga Tayap;Nangatayab;-1.56021;110.5667;35;operasional;81256359542;9/2/2015;JL Transkalimantan KM.4 Nangatayab;FTP;BPP Nanga Tayap;BMKG-LSI
150095;ARG Manis Mata;Kalimantan Barat;Kab. Ketapang;Manis Mata;Ratu Elok;-2.449599;111.0264;16;operasional;82153639542;9/3/2015;JL Ratu Elok.;FTP;BPP Manis Mata;BMKG-LSI
150148;ARG Melawi;Kalimantan Barat;Kab. Melawi;Nanga Pinoh;Sidomulyo;-0.349;111.711;31;operasional;8122734299;9/13/2016;JL Provinsi KM.4 Nanga pinoh;FTP;Kantor Penyuluh Pertanian;BMKG-LSI
150149;ARG Sintang;Kalimantan Barat;Kab. Sintang;Sintang;Sintang;0.05;111.4833;25;operasional;82154817878;9/13/2016;JL.Dr.Wahidin Sudirohusodo Sintang;HTTP GET;Dinas Ketahanan Pangan dan Perikanan Sintang;BMKG-LSI
150206;ARG Tayan Hilir;Kalimantan Barat;Kab. Sanggau;Tayan Hilir;Cempedak;0.01716;110.01177;40;operasional;81345053904;8/23/2016;Tayan Hilir;HTTP GET;BP3K Tayan Hilir;MMI-LSI
150207;ARG Sungai Kakap;Kalimantan Barat;Kab. Kubu Raya;Sungai Kakap;Sungai Kakap;-0.063772;109.230068;1;operasional;85822104565;8/26/2016;Sungai Kakap;FTP;Lab. Pengamat Hama Penyakit;MMI-LSI
150208;ARG Diperta Sambas;Kalimantan Barat;Kab. Sambas;Sambas;Dalam Kaum;1.36255;109.326858;11;operasional;85252605594;8/24/2016;Jl Sukaramai dalam kaum sambas;FTP;Dinas Pertanian dan Peternakan Sambas;MMI-LSI
150209;ARG Sanggau Ledo;Kalimantan Barat;Kab. Bengkayang;Sunggau Ledo;Lembang;1.1377758;109.695852;35;operasional;85247238135;8/25/2016;Jl Sujadi no 119;FTP;BP3K Sanggau Ledo;MMI-LSI
150326;ARG Koramil 1205-19 Sintang;Kalimantan Barat;Kab. Sintang;Kelam Permai;Kebong;0.057678;111.638859;43;operasional;81344807163;10/1/2017;Jl.Kelam;HTTP GET;Koramil 1205-19;MMI-LSI
150327;ARG Koramil 1206-14 Hulu Gurung;Kalimantan Barat;Kab. Kapuas Hulu;Hulu Gurung;Landau Kupang;0.356966;112.317444;68;operasional;81520948183;9/27/2017;Jl.Panjul Suprapto No:34;FTP;Koramil 1206-14;MMI-LSI
150328;ARG Koramil 1206-04 Badau;Kalimantan Barat;Kab. Kapuas Hulu;Badau;Bandau;1.040768;111.906248;38;operasional;85213736545;9/29/2017;Jl.Peare Tendean;FTP;Koramil 1207-04 Badau;MMI-LSI
150329;ARG Koramil 1207-08 Teluk Pakedai;Kalimantan Barat;Kab. Kubu Raya;Teluk Pakedai;Selat Remis;-0.31476;109.152024;3;operasional;85849773786;9/21/2017;Jl.Pematang Mas;FTP;Koramil 1207-08 Teluk Pakedai;MMI-LSI
150330;ARG Sei Paduan;Kalimantan Barat;Kab. Kayong Utara;Teluk Batang;Sei Paduan;-1.012444;109.789423;12;operasional;85349638941;9/23/2017;Jl.Ayam;FTP;BP3K Teluk Batang;MMI-LSI
STA0010;ARG Kembayan;Kalimantan Barat;Kab. Sanggau;Kembayan;Tunggal Bhakti;0.64057;110.3747;44;operasional;82152961792;9/13/2016;-;HTTP GET;BP3K Kembayan;BMKG-Campbell
STA0081;ARG Sanggau;Kalimantan Barat;Kab. Sanggau;Tayan Hulu;Binjai;0.2557488;110.3118526;28;operasional;81345060060;9/13/2016;JL Simpang Parindu Sanggau;HTTP GET;Pusat penelitian kelapa sawit;BMKG-MSP
STA0082;ARG Singkawang;Kalimantan Barat;Kota Singkawang;Singkawang;Singkawang;0.8922002;108.9676443;2;operasional;85250663224;9/13/2016;-;HTTP GET;Dinas Pertanian dan Kehutanan Singkawang;BMKG-MSP
STAL201;ARG BPTP KalBar;Kalimantan Barat;Kota Pontianak;Pontianak Utara;Siantan Hulu;0.00278;109.3606;29;operasional;85655665773;11/9/2018;Jl. Budi Utomo;FTP;BPTP Prov. Kalbar;
STAL202;ARG DinPer TPH KalBar;Kalimantan Barat;Kota Pontianak;Pontianak Kota;Sungai Bangkong;-0.03472222;109.3211;6;operasional;85705462110;11/9/2018;;FTP;Dinas Pertanian TPH KalBar;
STAL203;ARG Balai Berkuak;Kalimantan Barat;Kab. Ketapang;Simpang Hulu;Balai Pinang;-0.526699;110.3673678;81;operasional;81251115271;11/16/2018;Jl Trans Kalimantan - Balai Berkuak;FTP;KORAMIL 1203-04;
STG1018;ARG Banyuke Hulu;Kalimantan Barat;Kab. Landak;Banyuke Hulu;Untang;0.6790637;109.5194068;109;operasional;81365087632;9/18/2023;Desa untang, kec. Banyuke hulu, kab. Landak - Kalimantan Barat;;Balai Penyuluh Pertanian (BPP) Kec Banyuke Hulu;EML
13122300;ARG Kintap;Kalimantan Selatan;Kab. Tanah Laut;Kintap;Kebun Raya Rt. 14;-3.859193;115.291209;15;operasional;81348456144;1/1/2013;Kintap;HTTP GET;BPP Kintap;BMKG-MSP
13122301;ARG Kelumpang Hilir;Kalimantan Selatan;Kab. Kotabaru;Kelumpang Hilir;Tegal Rejo;-3.180929;115.982344;34;operasional;81283660029;5/21/2014;Serongga, Kelumpang Hilir;HTTP GET;BP3K Kelumpang Hilir;BMKG-LSI
150058;ARG Mataraman;Kalimantan Selatan;Kab. Banjar;Mataraman;Bawahan Selon;-3.32014;114.9492;26;operasional;81351936470;6/23/2015;Kebun Danau Salak;FTP;PTPN XIII;BMKG-LSI
